Severity	Code	Description	Project	File	Line	Suppression State	Details
Error	C2838	'checkGlError': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	231		
Error	C2838	'blit': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	180		
Error	C2838	'canHarvestBlock': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemPickaxe.cpp	16		
Error	C2838	'canHarvestBlock': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemSpade.cpp	14		
Error	C2838	'frameTimePos': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	45		
Error	C2838	'frameTimes': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	43		
Error	C2838	'gatherStats1': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	1120		
Error	C2838	'gatherStats2': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	1125		
Error	C2838	'gatherStats3': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	1135		
Error	C2838	'gatherStats4': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	1130		
Error	C2838	'generateFlyby': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	276		
Error	C2838	'getResource': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\level\tile\OreTile.cpp	15		
Error	C2838	'getWorkingDirectory': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	193		
Error	C2838	'grabMouse': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	624		
Error	C2838	'handleGrabTexture': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	777		
Error	C2838	'handleMouseClick': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	672		
Error	C2838	'handleMouseDown': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	651		
Error	C2838	'init': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	64		
Error	C2838	'isOnline': illegal qualified name in member declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	975		
Error	C3769	'Item': a nested class cannot have the same name as the immediately enclosing class	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemStack.h	5		
Error	C3769	'Item': a nested class cannot have the same name as the immediately enclosing class	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemStack.h	5		
Error	C2504	'Item': base class undefined	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemTool.h	11		
Error	C2504	'Item': base class undefined	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemTool.h	11		
Error	C2504	'Item': base class undefined	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemTool.h	11		
Error	C2504	'Item': base class undefined	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemTool.h	11		
Error	C2504	'Item': base class undefined	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemTool.h	11		
Error	C2504	'Item': base class undefined	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemTool.h	11		
Error	C2504	'Item': base class undefined	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemTool.h	11		
Error	C2504	'Item': base class undefined	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemTool.h	11		
Error	C3254	'Item': class contains explicit override 'blit' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	180		
Error	C3254	'Item': class contains explicit override 'canHarvestBlock' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemPickaxe.cpp	16		
Error	C3254	'Item': class contains explicit override 'canHarvestBlock' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemSpade.cpp	14		
Error	C3254	'Item': class contains explicit override 'checkGlError' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	231		
Error	C3254	'Item': class contains explicit override 'gatherStats1' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	1120		
Error	C3254	'Item': class contains explicit override 'gatherStats2' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	1125		
Error	C3254	'Item': class contains explicit override 'gatherStats3' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	1135		
Error	C3254	'Item': class contains explicit override 'gatherStats4' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	1130		
Error	C3254	'Item': class contains explicit override 'generateFlyby' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	276		
Error	C3254	'Item': class contains explicit override 'getResource' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\level\tile\OreTile.cpp	15		
Error	C3254	'Item': class contains explicit override 'getWorkingDirectory' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	193		
Error	C3254	'Item': class contains explicit override 'grabMouse' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	624		
Error	C3254	'Item': class contains explicit override 'handleGrabTexture' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	777		
Error	C3254	'Item': class contains explicit override 'handleMouseClick' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	672		
Error	C3254	'Item': class contains explicit override 'handleMouseDown' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	651		
Error	C3254	'Item': class contains explicit override 'init' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	64		
Error	C3254	'Item': class contains explicit override 'isOnline' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	975		
Error	C3254	'Item': class contains explicit override 'onCrash' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	59		
Error	C3254	'Item': class contains explicit override 'pauseGame' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	644		
Error	C3254	'Item': class contains explicit override 'place' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\level\levelgen\feature\MonsterRoomFeature.cpp	18		
Error	C3254	'Item': class contains explicit override 'prepareLevel' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	1081		
Error	C3254	'Item': class contains explicit override 'randomEntityId' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\level\levelgen\feature\MonsterRoomFeature.cpp	290		
Error	C3254	'Item': class contains explicit override 'randomItem' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\level\levelgen\feature\MonsterRoomFeature.cpp	209		
Error	C3254	'Item': class contains explicit override 'releaseMouse' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	636		
Error	C3254	'Item': class contains explicit override 'reloadSound' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	969		
Error	C3254	'Item': class contains explicit override 'renderFpsMeter' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	529		
Error	C3254	'Item': class contains explicit override 'renderLoadingScreen' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	130		
Error	C3254	'Item': class contains explicit override 'resize' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	758		
Error	C3254	'Item': class contains explicit override 'respawnPlayer' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	1140		
Error	C3254	'Item': class contains explicit override 'run' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	387		
Error	C3254	'Item': class contains explicit override 'selectLevel' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	980		
Error	C3254	'Item': class contains explicit override 'setLevel' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	1005		
Error	C3254	'Item': class contains explicit override 'setLevel' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	1010		
Error	C3254	'Item': class contains explicit override 'setLevel' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	1015		
Error	C3254	'Item': class contains explicit override 'setScreen' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	205		
Error	C3254	'Item': class contains explicit override 'start' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	1145		
Error	C3254	'Item': class contains explicit override 'startAndConnectTo' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	1150		
Error	C3254	'Item': class contains explicit override 'stop' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	619		
Error	C3254	'Item': class contains explicit override 'tick' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	786		
Error	C3254	'Item': class contains explicit override 'toggleDimension' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	992		
Error	C3254	'Item': class contains explicit override 'toggleFullscreen' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	728		
Error	C3254	'Item': class contains explicit override '{ctor}' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	49		
Error	C3254	'Item': class contains explicit override '{ctor}' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemAxe.cpp	8		
Error	C3254	'Item': class contains explicit override '{ctor}' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemPickaxe.cpp	10		
Error	C3254	'Item': class contains explicit override '{ctor}' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemSpade.cpp	9		
Error	C3254	'Item': class contains explicit override '{ctor}' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\level\tile\OreTile.cpp	7		
Error	C3254	'Item': class contains explicit override '{dtor}' but does not derive from an interface that contains the function declaration	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\Minecraft.cpp	271		
Error	C3668	'Item::ItemPickaxe::canHarvestBlock': method with override specifier 'override' did not override any base class methods	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemPickaxe.h	18		
Error	C3668	'Item::ItemPickaxe::canHarvestBlock': method with override specifier 'override' did not override any base class methods	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemPickaxe.h	18		
Error	C3668	'Item::ItemPickaxe::canHarvestBlock': method with override specifier 'override' did not override any base class methods	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemPickaxe.h	18		
Error	C3668	'Item::ItemPickaxe::canHarvestBlock': method with override specifier 'override' did not override any base class methods	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemPickaxe.h	18		
Error	C3668	'Item::ItemPickaxe::canHarvestBlock': method with override specifier 'override' did not override any base class methods	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemPickaxe.h	18		
Error	C3668	'Item::ItemSpade::canHarvestBlock': method with override specifier 'override' did not override any base class methods	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemSpade.h	15		
Error	C3668	'Item::ItemSpade::canHarvestBlock': method with override specifier 'override' did not override any base class methods	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemSpade.h	15		
Error	C3668	'Item::ItemSpade::canHarvestBlock': method with override specifier 'override' did not override any base class methods	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemSpade.h	15		
Error	C3668	'Item::ItemSpade::canHarvestBlock': method with override specifier 'override' did not override any base class methods	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemSpade.h	15		
Error	C3668	'Item::ItemSpade::canHarvestBlock': method with override specifier 'override' did not override any base class methods	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\item\ItemSpade.h	15		
